,LDA Model,Params,Time Elapsed,Coherence,Perplexity,Topics
262,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 0.6, 'eta': 0.6, 'random_state': 100}",0 days 00:00:19.190248,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
263,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 0.6, 'eta': 0.9, 'random_state': 100}",0 days 00:00:19.181296,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
264,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 0.6, 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:19.263923,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
265,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'symmetric', 'eta': 0.1, 'random_state': 100}",0 days 00:00:19.273235,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
266,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'symmetric', 'eta': 0.3, 'random_state': 100}",0 days 00:00:19.309026,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
267,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'symmetric', 'eta': 0.6, 'random_state': 100}",0 days 00:00:19.328953,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
268,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'symmetric', 'eta': 0.9, 'random_state': 100}",0 days 00:00:19.437971,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
269,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'symmetric', 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:19.263733,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
270,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'asymmetric', 'eta': 0.1, 'random_state': 100}",0 days 00:00:19.277234,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
271,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'asymmetric', 'eta': 0.3, 'random_state': 100}",0 days 00:00:19.047069,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
272,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'asymmetric', 'eta': 0.6, 'random_state': 100}",0 days 00:00:18.988778,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
273,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'asymmetric', 'eta': 0.9, 'random_state': 100}",0 days 00:00:19.269940,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
274,GensimLDA,"{'chunksize': 2000, 'num_topics': 3, 'alpha': 'asymmetric', 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:19.374701,0.409641911,-5.837295855,"[(0, '0.115*""available"" + 0.099*""appointments"" + 0.094*""near"" + 0.093*""sign"" + 0.092*""cvs"" + 0.021*""use"" + 0.017*""moderna"" + 0.017*""emergency"" + 0.015*""age"" + 0.013*""americans""'), (1, '0.033*""people"" + 0.020*""india"" + 0.017*""new"" + 0.016*""cases"" + 0.014*""doses"" + 0.012*""health"" + 0.010*""fully"" + 0.009*""dose"" + 0.008*""virus"" + 0.008*""pfizer""'), (2, '0.025*""immunity"" + 0.024*""india"" + 0.020*""fake"" + 0.019*""wait"" + 0.019*""appointment"" + 0.019*""you"" + 0.018*""usa"" + 0.016*""company"" + 0.016*""medicine"" + 0.015*""die""')]"
100,GensimLDA,"{'chunksize': 500, 'num_topics': 20, 'alpha': 0.1, 'eta': 0.1, 'random_state': 100}",0 days 00:00:17.391868,0.407585921,-8.152139672,"[(0, '0.100*""soon"" + 0.071*""present"" + 0.063*""age"" + 0.061*""look"" + 0.053*""here"" + 0.052*""group"" + 0.051*""live"" + 0.050*""centre"" + 0.045*""rollout"" + 0.042*""lakh""'), (1, '0.320*""india"" + 0.067*""drive"" + 0.064*""laws"" + 0.060*""global"" + 0.048*""latest"" + 0.047*""adults"" + 0.039*""shortage"" + 0.037*""news"" + 0.035*""safe"" + 0.033*""states""'), (2, '0.100*""start"" + 0.091*""astrazeneca"" + 0.082*""countries"" + 0.070*""sputnik"" + 0.059*""russia"" + 0.058*""production"" + 0.058*""shots"" + 0.054*""india"" + 0.040*""institute"" + 0.040*""batch""'), (3, '0.155*""pfizer"" + 0.093*""immunity"" + 0.080*""you"" + 0.058*""fake"" + 0.047*""variants"" + 0.045*""company"" + 0.041*""testing"" + 0.038*""doesn"" + 0.036*""risk"" + 0.031*""study""'), (4, '0.187*""cases"" + 0.126*""total"" + 0.106*""new"" + 0.071*""deaths"" + 0.063*""death"" + 0.051*""reports"" + 0.045*""recoveries"" + 0.043*""hours"" + 0.041*""active"" + 0.040*""toll""'), (5, '0.071*""sick"" + 0.062*""mask"" + 0.048*""months"" + 0.044*""possible"" + 0.043*""hospitals"" + 0.042*""life"" + 0.040*""stay"" + 0.036*""biden"" + 0.035*""family"" + 0.033*""not""'), (6, '0.109*""getting"" + 0.075*""shot"" + 0.069*""got"" + 0.063*""dying"" + 0.056*""food"" + 0.052*""stand"" + 0.050*""check"" + 0.037*""think"" + 0.034*""like"" + 0.034*""effects""'), (7, '0.131*""situation"" + 0.120*""state"" + 0.119*""virus"" + 0.058*""weeks"" + 0.049*""work"" + 0.046*""don"" + 0.046*""said"" + 0.045*""jab"" + 0.032*""spread"" + 0.032*""science""'), (8, '0.139*""doses"" + 0.089*""health"" + 0.065*""million"" + 0.061*""administered"" + 0.059*""johnson"" + 0.053*""canada"" + 0.042*""population"" + 0.033*""infection"" + 0.031*""april"" + 0.031*""public""'), (9, '0.203*""fully"" + 0.120*""times"" + 0.090*""americans"" + 0.076*""data"" + 0.071*""appointment"" + 0.061*""new"" + 0.046*""trials"" + 0.044*""over"" + 0.042*""book"" + 0.037*""city""'), (10, '0.115*""anti"" + 0.107*""received"" + 0.103*""research"" + 0.097*""doctor"" + 0.075*""dies"" + 0.071*""workers"" + 0.056*""kenyan"" + 0.053*""line"" + 0.051*""stephen"" + 0.050*""karanja""'), (11, '0.109*""second"" + 0.103*""modi"" + 0.087*""country"" + 0.068*""county"" + 0.054*""saturday"" + 0.049*""died"" + 0.046*""wave"" + 0.041*""based"" + 0.039*""week"" + 0.037*""listen""'), (12, '0.108*""says"" + 0.089*""cdc"" + 0.078*""wrong"" + 0.077*""tested"" + 0.054*""vax"" + 0.050*""sites"" + 0.044*""trump"" + 0.042*""produced"" + 0.032*""negative"" + 0.031*""real""'), (13, '0.124*""nation"" + 0.119*""time"" + 0.078*""fight"" + 0.056*""govt"" + 0.053*""oxygen"" + 0.051*""supply"" + 0.041*""usa"" + 0.036*""residents"" + 0.033*""humanity"" + 0.032*""past""'), (14, '0.114*""going"" + 0.100*""today"" + 0.089*""pandemic"" + 0.084*""future"" + 0.082*""australia"" + 0.067*""rate"" + 0.064*""high"" + 0.064*""outbreak"" + 0.059*""wait"" + 0.046*""update""'), (15, '0.204*""available"" + 0.178*""appointments"" + 0.171*""near"" + 0.169*""sign"" + 0.168*""cvs"" + 0.019*""disease"" + 0.012*""protection"" + 0.011*""infected"" + 0.010*""severe"" + 0.008*""delhi""'), (16, '0.201*""dose"" + 0.080*""year"" + 0.072*""now"" + 0.066*""indian"" + 0.062*""access"" + 0.061*""right"" + 0.055*""stop"" + 0.043*""online"" + 0.029*""health"" + 0.028*""limited""'), (17, '0.109*""news"" + 0.092*""use"" + 0.085*""center"" + 0.083*""days"" + 0.082*""emergency"" + 0.082*""moderna"" + 0.055*""mrna"" + 0.048*""world"" + 0.028*""efforts"" + 0.027*""gives""'), (18, '0.103*""according"" + 0.076*""die"" + 0.074*""mass"" + 0.066*""medicine"" + 0.052*""experimental"" + 0.051*""adverse"" + 0.049*""reported"" + 0.048*""that"" + 0.047*""eligible"" + 0.038*""developed""'), (19, '0.404*""people"" + 0.085*""need"" + 0.057*""know"" + 0.054*""government"" + 0.041*""dont"" + 0.025*""years"" + 0.021*""blood"" + 0.019*""including"" + 0.019*""risk"" + 0.016*""actually""')]"
101,GensimLDA,"{'chunksize': 500, 'num_topics': 20, 'alpha': 0.1, 'eta': 0.3, 'random_state': 100}",0 days 00:00:17.375462,0.407585921,-8.152139672,"[(0, '0.100*""soon"" + 0.071*""present"" + 0.063*""age"" + 0.061*""look"" + 0.053*""here"" + 0.052*""group"" + 0.051*""live"" + 0.050*""centre"" + 0.045*""rollout"" + 0.042*""lakh""'), (1, '0.320*""india"" + 0.067*""drive"" + 0.064*""laws"" + 0.060*""global"" + 0.048*""latest"" + 0.047*""adults"" + 0.039*""shortage"" + 0.037*""news"" + 0.035*""safe"" + 0.033*""states""'), (2, '0.100*""start"" + 0.091*""astrazeneca"" + 0.082*""countries"" + 0.070*""sputnik"" + 0.059*""russia"" + 0.058*""production"" + 0.058*""shots"" + 0.054*""india"" + 0.040*""institute"" + 0.040*""batch""'), (3, '0.155*""pfizer"" + 0.093*""immunity"" + 0.080*""you"" + 0.058*""fake"" + 0.047*""variants"" + 0.045*""company"" + 0.041*""testing"" + 0.038*""doesn"" + 0.036*""risk"" + 0.031*""study""'), (4, '0.187*""cases"" + 0.126*""total"" + 0.106*""new"" + 0.071*""deaths"" + 0.063*""death"" + 0.051*""reports"" + 0.045*""recoveries"" + 0.043*""hours"" + 0.041*""active"" + 0.040*""toll""'), (5, '0.071*""sick"" + 0.062*""mask"" + 0.048*""months"" + 0.044*""possible"" + 0.043*""hospitals"" + 0.042*""life"" + 0.040*""stay"" + 0.036*""biden"" + 0.035*""family"" + 0.033*""not""'), (6, '0.109*""getting"" + 0.075*""shot"" + 0.069*""got"" + 0.063*""dying"" + 0.056*""food"" + 0.052*""stand"" + 0.050*""check"" + 0.037*""think"" + 0.034*""like"" + 0.034*""effects""'), (7, '0.131*""situation"" + 0.120*""state"" + 0.119*""virus"" + 0.058*""weeks"" + 0.049*""work"" + 0.046*""don"" + 0.046*""said"" + 0.045*""jab"" + 0.032*""spread"" + 0.032*""science""'), (8, '0.139*""doses"" + 0.089*""health"" + 0.065*""million"" + 0.061*""administered"" + 0.059*""johnson"" + 0.053*""canada"" + 0.042*""population"" + 0.033*""infection"" + 0.031*""april"" + 0.031*""public""'), (9, '0.203*""fully"" + 0.120*""times"" + 0.090*""americans"" + 0.076*""data"" + 0.071*""appointment"" + 0.061*""new"" + 0.046*""trials"" + 0.044*""over"" + 0.042*""book"" + 0.037*""city""'), (10, '0.115*""anti"" + 0.107*""received"" + 0.103*""research"" + 0.097*""doctor"" + 0.075*""dies"" + 0.071*""workers"" + 0.056*""kenyan"" + 0.053*""line"" + 0.051*""stephen"" + 0.050*""karanja""'), (11, '0.109*""second"" + 0.103*""modi"" + 0.087*""country"" + 0.068*""county"" + 0.054*""saturday"" + 0.049*""died"" + 0.046*""wave"" + 0.041*""based"" + 0.039*""week"" + 0.037*""listen""'), (12, '0.108*""says"" + 0.089*""cdc"" + 0.078*""wrong"" + 0.077*""tested"" + 0.054*""vax"" + 0.050*""sites"" + 0.044*""trump"" + 0.042*""produced"" + 0.032*""negative"" + 0.031*""real""'), (13, '0.124*""nation"" + 0.119*""time"" + 0.078*""fight"" + 0.056*""govt"" + 0.053*""oxygen"" + 0.051*""supply"" + 0.041*""usa"" + 0.036*""residents"" + 0.033*""humanity"" + 0.032*""past""'), (14, '0.114*""going"" + 0.100*""today"" + 0.089*""pandemic"" + 0.084*""future"" + 0.082*""australia"" + 0.067*""rate"" + 0.064*""high"" + 0.064*""outbreak"" + 0.059*""wait"" + 0.046*""update""'), (15, '0.204*""available"" + 0.178*""appointments"" + 0.171*""near"" + 0.169*""sign"" + 0.168*""cvs"" + 0.019*""disease"" + 0.012*""protection"" + 0.011*""infected"" + 0.010*""severe"" + 0.008*""delhi""'), (16, '0.201*""dose"" + 0.080*""year"" + 0.072*""now"" + 0.066*""indian"" + 0.062*""access"" + 0.061*""right"" + 0.055*""stop"" + 0.043*""online"" + 0.029*""health"" + 0.028*""limited""'), (17, '0.109*""news"" + 0.092*""use"" + 0.085*""center"" + 0.083*""days"" + 0.082*""emergency"" + 0.082*""moderna"" + 0.055*""mrna"" + 0.048*""world"" + 0.028*""efforts"" + 0.027*""gives""'), (18, '0.103*""according"" + 0.076*""die"" + 0.074*""mass"" + 0.066*""medicine"" + 0.052*""experimental"" + 0.051*""adverse"" + 0.049*""reported"" + 0.048*""that"" + 0.047*""eligible"" + 0.038*""developed""'), (19, '0.404*""people"" + 0.085*""need"" + 0.057*""know"" + 0.054*""government"" + 0.041*""dont"" + 0.025*""years"" + 0.021*""blood"" + 0.019*""including"" + 0.019*""risk"" + 0.016*""actually""')]"
102,GensimLDA,"{'chunksize': 500, 'num_topics': 20, 'alpha': 0.1, 'eta': 0.6, 'random_state': 100}",0 days 00:00:17.304338,0.407585921,-8.152139672,"[(0, '0.100*""soon"" + 0.071*""present"" + 0.063*""age"" + 0.061*""look"" + 0.053*""here"" + 0.052*""group"" + 0.051*""live"" + 0.050*""centre"" + 0.045*""rollout"" + 0.042*""lakh""'), (1, '0.320*""india"" + 0.067*""drive"" + 0.064*""laws"" + 0.060*""global"" + 0.048*""latest"" + 0.047*""adults"" + 0.039*""shortage"" + 0.037*""news"" + 0.035*""safe"" + 0.033*""states""'), (2, '0.100*""start"" + 0.091*""astrazeneca"" + 0.082*""countries"" + 0.070*""sputnik"" + 0.059*""russia"" + 0.058*""production"" + 0.058*""shots"" + 0.054*""india"" + 0.040*""institute"" + 0.040*""batch""'), (3, '0.155*""pfizer"" + 0.093*""immunity"" + 0.080*""you"" + 0.058*""fake"" + 0.047*""variants"" + 0.045*""company"" + 0.041*""testing"" + 0.038*""doesn"" + 0.036*""risk"" + 0.031*""study""'), (4, '0.187*""cases"" + 0.126*""total"" + 0.106*""new"" + 0.071*""deaths"" + 0.063*""death"" + 0.051*""reports"" + 0.045*""recoveries"" + 0.043*""hours"" + 0.041*""active"" + 0.040*""toll""'), (5, '0.071*""sick"" + 0.062*""mask"" + 0.048*""months"" + 0.044*""possible"" + 0.043*""hospitals"" + 0.042*""life"" + 0.040*""stay"" + 0.036*""biden"" + 0.035*""family"" + 0.033*""not""'), (6, '0.109*""getting"" + 0.075*""shot"" + 0.069*""got"" + 0.063*""dying"" + 0.056*""food"" + 0.052*""stand"" + 0.050*""check"" + 0.037*""think"" + 0.034*""like"" + 0.034*""effects""'), (7, '0.131*""situation"" + 0.120*""state"" + 0.119*""virus"" + 0.058*""weeks"" + 0.049*""work"" + 0.046*""don"" + 0.046*""said"" + 0.045*""jab"" + 0.032*""spread"" + 0.032*""science""'), (8, '0.139*""doses"" + 0.089*""health"" + 0.065*""million"" + 0.061*""administered"" + 0.059*""johnson"" + 0.053*""canada"" + 0.042*""population"" + 0.033*""infection"" + 0.031*""april"" + 0.031*""public""'), (9, '0.203*""fully"" + 0.120*""times"" + 0.090*""americans"" + 0.076*""data"" + 0.071*""appointment"" + 0.061*""new"" + 0.046*""trials"" + 0.044*""over"" + 0.042*""book"" + 0.037*""city""'), (10, '0.115*""anti"" + 0.107*""received"" + 0.103*""research"" + 0.097*""doctor"" + 0.075*""dies"" + 0.071*""workers"" + 0.056*""kenyan"" + 0.053*""line"" + 0.051*""stephen"" + 0.050*""karanja""'), (11, '0.109*""second"" + 0.103*""modi"" + 0.087*""country"" + 0.068*""county"" + 0.054*""saturday"" + 0.049*""died"" + 0.046*""wave"" + 0.041*""based"" + 0.039*""week"" + 0.037*""listen""'), (12, '0.108*""says"" + 0.089*""cdc"" + 0.078*""wrong"" + 0.077*""tested"" + 0.054*""vax"" + 0.050*""sites"" + 0.044*""trump"" + 0.042*""produced"" + 0.032*""negative"" + 0.031*""real""'), (13, '0.124*""nation"" + 0.119*""time"" + 0.078*""fight"" + 0.056*""govt"" + 0.053*""oxygen"" + 0.051*""supply"" + 0.041*""usa"" + 0.036*""residents"" + 0.033*""humanity"" + 0.032*""past""'), (14, '0.114*""going"" + 0.100*""today"" + 0.089*""pandemic"" + 0.084*""future"" + 0.082*""australia"" + 0.067*""rate"" + 0.064*""high"" + 0.064*""outbreak"" + 0.059*""wait"" + 0.046*""update""'), (15, '0.204*""available"" + 0.178*""appointments"" + 0.171*""near"" + 0.169*""sign"" + 0.168*""cvs"" + 0.019*""disease"" + 0.012*""protection"" + 0.011*""infected"" + 0.010*""severe"" + 0.008*""delhi""'), (16, '0.201*""dose"" + 0.080*""year"" + 0.072*""now"" + 0.066*""indian"" + 0.062*""access"" + 0.061*""right"" + 0.055*""stop"" + 0.043*""online"" + 0.029*""health"" + 0.028*""limited""'), (17, '0.109*""news"" + 0.092*""use"" + 0.085*""center"" + 0.083*""days"" + 0.082*""emergency"" + 0.082*""moderna"" + 0.055*""mrna"" + 0.048*""world"" + 0.028*""efforts"" + 0.027*""gives""'), (18, '0.103*""according"" + 0.076*""die"" + 0.074*""mass"" + 0.066*""medicine"" + 0.052*""experimental"" + 0.051*""adverse"" + 0.049*""reported"" + 0.048*""that"" + 0.047*""eligible"" + 0.038*""developed""'), (19, '0.404*""people"" + 0.085*""need"" + 0.057*""know"" + 0.054*""government"" + 0.041*""dont"" + 0.025*""years"" + 0.021*""blood"" + 0.019*""including"" + 0.019*""risk"" + 0.016*""actually""')]"
